userName,userId,commentContent,createTime,courseId,courseName,category,starCount
慕工程5111360,5257515,谢谢老师的讲解 老师你很棒,2017-12-02,889,ElasticSearch入门 ,后端开发,5
dengwenjieyear,3955821,很有帮助,2017-11-24,889,ElasticSearch入门 ,后端开发,5
小丑鱼yang,3279089,很不错的入门课程，配合官方文档看起来还是挺不错了，没有细致的讲解源码工作流程是美中不足，这里随便吐槽下官方文档写的好复杂 = =。,2017-11-21,889,ElasticSearch入门 ,后端开发,5
托妞光环_,3015185,不错  有问题必答！,2017-11-06,889,ElasticSearch入门 ,后端开发,5
安里屋小调,3195626,感谢老师。做入门级了解吧。,2017-10-18,889,ElasticSearch入门 ,后端开发,5
Moon_Cow,1080466,"非常棒,希望后续有进阶的高级课程",2017-10-18,889,ElasticSearch入门 ,后端开发,5
天心难测,4850527,讲的逻辑很清晰。,2017-10-14,889,ElasticSearch入门 ,后端开发,5
酒浓巷深3292107,3292107,perfect,2017-10-14,889,ElasticSearch入门 ,后端开发,5
彬彬酱,3598772,开发过程中需要使用到ES进行查询，学习了视频后，能够对语法有一定程度的掌握，接下来就要靠实际操练了,2017-10-11,889,ElasticSearch入门 ,后端开发,5
Its_forever,187609,谢谢老师，讲得很好。,2017-10-09,889,ElasticSearch入门 ,后端开发,5
qq_大男孩_7,2288958,帅,2017-10-04,889,ElasticSearch入门 ,后端开发,5
qq_良人_4,4749982,good,2017-09-27,889,ElasticSearch入门 ,后端开发,5
Geoion,1917920,原理没讲明白，但是应用的话，基本够了,2017-09-24,889,ElasticSearch入门 ,后端开发,5
慕lilili,6361343,没什么干货。。。。。。。。。。。。,2018-01-25,892,UI版式设计,UI设计,2
杨yang杨,2828643,快进就结束了,2018-01-24,892,UI版式设计,UI设计,5
无所谓_0001,172073,不错 很不容易 感谢~,2018-01-11,892,UI版式设计,UI设计,5
qq_青枣工作室_0,1938237,2,2017-12-29,892,UI版式设计,UI设计,5
WYSISYG,5201626,1,2017-12-29,892,UI版式设计,UI设计,5
qq_PeterPan_8,6181752,和自己看书一样的，感觉和UI没什么绝对性关联，就是很基础的版式设计朗读课,2017-12-08,892,UI版式设计,UI设计,5
ITError,4675638,讲的太抽象了,2017-10-28,892,UI版式设计,UI设计,5
xungeer29,5896771,还可以，简短,2017-10-14,892,UI版式设计,UI设计,5
lOVEMETOO,5879104,就是哈哈听不太懂，我是菜鸟，想知道有没有带菜鸟上路的课程。,2017-10-07,892,UI版式设计,UI设计,5
qq_qzuser_537,5953963,很棒，至少作为基础入门是够了，望早日更新到中级,2017-10-03,892,UI版式设计,UI设计,5
dengwenjieyear,3955821,概念明确,2017-09-24,892,UI版式设计,UI设计,5
巴糖,141084,概念加举例,2017-09-21,892,UI版式设计,UI设计,5
慕尼黑6279718,5680927,内容实用,2018-02-24,867,Docker入门,云计算&大数据,5
韩默思,3593193,讲得挺好的，适合入门,2018-02-23,867,Docker入门,云计算&大数据,5
super彬,5194631,docker 入门的小甜点:),2018-02-13,867,Docker入门,云计算&大数据,5
心海珈蓝,2936850,讲得很好,2018-02-08,867,Docker入门,云计算&大数据,5
天涯明月笙,3931598,老师讲的很好。不过自己实践有点问题。可以下次再回来看看,2018-01-27,867,Docker入门,云计算&大数据,5
拖把,1054193,讲的很好，希望有后续深入的课程,2018-01-15,867,Docker入门,云计算&大数据,5
hpu_scg,6258846,还得看一遍,2017-12-31,867,Docker入门,云计算&大数据,5
月亮猫猫S,6255233,自学之后听老师讲课，收获很多~,2017-12-23,867,Docker入门,云计算&大数据,5
慕雪5098803,5540651,讲解的非常有用，很多值得收藏,2017-12-19,867,Docker入门,云计算&大数据,5
饱满的阳光,2775808,老师讲的很详细，谢谢！,2017-12-19,867,Docker入门,云计算&大数据,5
慕粉3202573,3202573,老师讲的很详细，谢谢！,2017-12-16,867,Docker入门,云计算&大数据,5
_夕晨踏雪,3073794,很好,2017-12-15,867,Docker入门,云计算&大数据,5
Manchery,6135995,就是太粗略了，边看边百度。,2017-12-10,867,Docker入门,云计算&大数据,5
qq_Lhw_03741193,3741193,非常好。值得赞,2017-11-29,867,Docker入门,云计算&大数据,5
qq_幽蓝星羽_0,5521172,非常好，很有帮助！看完忍不住过来评论,2017-11-15,867,Docker入门,云计算&大数据,5
浅笑X无痕,349740,干货,2017-10-29,867,Docker入门,云计算&大数据,5
twisted1995,2977455,对零基础入门的同学来说还是非常有用的,2017-10-27,867,Docker入门,云计算&大数据,5
qq_星期五_53131850,3131850,讲师是位大牛 课程非常赞,2017-10-25,867,Docker入门,云计算&大数据,5
Ian_Morris,1004255,非常有用的课程！真是相见恨晚呐！老师的英文发音也都非常标准！特别难得！,2017-10-12,867,Docker入门,云计算&大数据,5
_潇潇暮雨,468585,长见识了。,2018-02-25,896,AWS云-深度学习&机器学习的AI业务应用,云计算&大数据,5
WYSISYG,5201626,不错,2017-12-29,926,UI动效入门知识储备,UI设计,5
NO88sea,6268340,讲的很好，实用清晰。,2017-12-20,926,UI动效入门知识储备,UI设计,5
dky,1151551,需要的不只是四大组件，还有view的绘制原理 ， style文件的关系,2017-11-19,878,Android图表绘制之直方图,移动开发,5
花木玲,2252379,讲得很好，学了自定义view的理论后，来实战一下巩固,2017-09-16,878,Android图表绘制之直方图,移动开发,4
沐小晨曦,3379710,有点难以理解，毕竟我很菜，努力学习ing。,2017-09-05,878,Android图表绘制之直方图,移动开发,5
有泪的光,5449158,谢谢老师,2017-11-03,894,Fragment应用上,移动开发,5
慕粉8457597,6021941,"内容实用,简洁易懂,逻辑清晰,老师辛苦了。",2017-10-19,894,Fragment应用上,移动开发,5
坚持的汪,5858498,案例讲的很透彻，思路清晰，逻辑分明，我就喜欢这样的课程，悄悄说一句summer老师我稀罕你，不会有人知道吧。,2017-09-27,894,Fragment应用上,移动开发,5
枫叶咚咚咚,5716571,前半部分很基础，讲的很细致。到小游戏部分的时候，数据结构似乎和前半部分不一样了，花了点功夫才弄明白，还是感谢老师，问答区很给力。,2018-01-18,888,Javascript实现二叉树算法,前端开发,4
qq_李红辉_0,5200591,挺好的,2017-12-21,888,Javascript实现二叉树算法,前端开发,5
DasiyOulu,3320075,老师水平没问题，但是该详细的地方不详细，该一语带过的地方在那浪费时间一个一个讲，本末倒置，重点分配不好，视频剪辑还有不连贯的地方，听课思路受影响。听完课最大收获是关于二叉树了解的更清晰了，学会了老师的递归思想，很高级。但是感觉这门课讲个一个半小时就差不多了，中间有一半时间是带着一个一个看二叉树，一个一个看断点，个人认为相同知识类型讲几个以后一语带过就好，不需要从头到尾一个一个看。,2017-12-14,888,Javascript实现二叉树算法,前端开发,5
newming,2380259,课程非常棒，老师讲的非常详细。说太基础的同学请往后看，这是一个讲算法课程，感觉对算法的思想很有提高,2017-12-03,888,Javascript实现二叉树算法,前端开发,4
AjaxSuccess,5631024,太基础了,2017-11-28,888,Javascript实现二叉树算法,前端开发,4
ideal_idiot,6114164,讲的很基础、很仔细。注意到了一些平时不会注意的细节。感谢。,2017-11-10,888,Javascript实现二叉树算法,前端开发,5
慕码人3569980,5244806,讲的很好，只是我对递归算法不是太懂 听的略有迷糊,2017-10-13,888,Javascript实现二叉树算法,前端开发,5
蘇小小,4421995,平常用的多吗/,2017-10-10,888,Javascript实现二叉树算法,前端开发,5
H_Maven,4500938,"O__O ""…",2018-01-19,900,Sketch基础入门,UI设计,5
WYSISYG,5201626,1,2018-02-01,902,AWS云计算—混合架构&DevOps深度实践,云计算&大数据,5
有_味,5771957,"感谢老师,大部分内容都听懂了.听一遍还不够,有空还要再听听.",2017-11-13,877,RxJava与RxAndroid基础入门,后端开发,5
不知道叫啥昵称才好,2697653,老师讲得还是不错的，不过不够深入，建议老师可以结合一些Android中简单场景的使用来举例子，那就更加完美了。,2017-11-05,877,RxJava与RxAndroid基础入门,后端开发,5
jiangguocui,150839,老师讲解的很清晰，容易理解,2018-02-25,890,Hadoop进阶,云计算&大数据,5
慕尼黑6279718,5680927,内容实用、简洁易懂、逻辑清晰,2018-02-07,890,Hadoop进阶,云计算&大数据,5
Phoenix_Altria,6061014,简介易懂、逻辑清晰、内容实用。,2017-11-26,890,Hadoop进阶,云计算&大数据,5
利菲尔特,2824854,老师有源码么,2017-10-12,890,Hadoop进阶,云计算&大数据,5
Its_forever,187609,谢谢老师，讲的很好,2017-10-07,890,Hadoop进阶,云计算&大数据,5
烂产品汪乱改昵称,451197,言简意赅，通俗易懂,2017-09-18,890,Hadoop进阶,云计算&大数据,5
wb_yjiayou,2968913,"思路清晰, 特别棒! 希望老师多多出视频",2018-02-24,899,从JS到TS开发数独游戏（JS版）,前端开发,5
sherleysong,3077236,老师讲的很好很清晰，满满的干活，连带一些实用技巧也都一一讲解，这个课程非常棒！,2018-02-03,899,从JS到TS开发数独游戏（JS版）,前端开发,5
_潇潇暮雨,468585,老师好厉害啊!,2017-11-13,899,从JS到TS开发数独游戏（JS版）,前端开发,5
qq_墨染_3,4821067,非常好，全是干货，一整套练下来对原生JS有很大提升,2017-11-10,899,从JS到TS开发数独游戏（JS版）,前端开发,5
kaizz,3510201,这是我在慕课网看到的最厉害的教程,2017-10-31,899,从JS到TS开发数独游戏（JS版）,前端开发,4
西兰花伟大炮,3164558,支持一下,2017-10-24,899,从JS到TS开发数独游戏（JS版）,前端开发,5
qq_北京丢丢_0,5278710,无废话，思路清晰，讲解到位，讲师风范,2017-10-23,899,从JS到TS开发数独游戏（JS版）,前端开发,5
L_MES,3593252,还可以，要针对不同框架灵活运用~,2018-01-21,898,PHP中的会话控制,后端开发,5
爱编程的男孩,2082856,这课程讲的可以,2017-12-02,898,PHP中的会话控制,后端开发,4
慕丝5405196,6173066,"内容实用，讲解清晰。很有收获。
演示代码时有若干出错的情况，课程流畅性稍稍受了点影响。",2017-11-24,898,PHP中的会话控制,后端开发,5
慕粉2310427102,4775861,谢谢,2017-10-27,898,PHP中的会话控制,后端开发,5
西兰花伟大炮,3164558,一如既往的良心耐心实用课程，继续支持king老师,2017-10-24,898,PHP中的会话控制,后端开发,5
仰望天空唱自己喜欢的歌,5763963,好,2017-10-24,898,PHP中的会话控制,后端开发,5
EverL,3427366,技术高深，眼界开阔,2018-01-26,901,使用Google Guice实现依赖注入,后端开发,4
慕尼黑6279718,5680927,深入透彻，开阔眼界,2018-01-07,901,使用Google Guice实现依赖注入,后端开发,5
慕工程5111360,5257515,老师讲的非常透彻，设计思想收获颇多,2017-12-06,901,使用Google Guice实现依赖注入,后端开发,5
zzfriends,5111435,这门课程不只是学习一个框架，更是能够学到犀利的编码习惯、风格和思路，谢谢分享。,2017-12-03,901,使用Google Guice实现依赖注入,后端开发,4
qq_风雪之隅_1,5511187,讲解的很透彻，例子都用得恰到好处，很自然得把知识点带出来，除了这些，老师对如何写简单易懂的代码的思想方法都很值得学习，核心是先把要干的事情用几句话或者代码交代清楚，然后再去实现这些类和方法，是真正的授人以渔。,2017-11-14,901,使用Google Guice实现依赖注入,后端开发,5
小明同学爱思考,1864581,老师好厉害，膜拜！,2017-10-27,901,使用Google Guice实现依赖注入,后端开发,5
小丑鱼yang,3279089,需要有一定的基础，最好能先理解spring容器的依赖注入思想再来学习Guice的思想。,2017-10-26,901,使用Google Guice实现依赖注入,后端开发,5
fphonor,135397,这老师讲的太好了。逻辑清晰，简洁易懂。 Google果真不错。Guice 的抽象度 在 Spring之上。,2017-10-15,901,使用Google Guice实现依赖注入,后端开发,5
谦谦小君子,1179433,虽然没有完全看完，已经感觉要模板了，Guice之外，重构和写测试更加膜拜~~~,2017-10-13,901,使用Google Guice实现依赖注入,后端开发,5
one_the_other,305525,加油,2018-02-11,941,Netty入门之WebSocket初体验,后端开发,4
weixin_Q7,6105456,不错 楼主辛苦了！！,2018-02-06,872,Android瀑布流图片显示,移动开发,5
tp_ysu,1366437,不错,2018-02-28,943,Python人工智能常用库Numpy使用入门,人工智能,5
刀魂在线,1114749,还可以,2018-02-27,943,Python人工智能常用库Numpy使用入门,人工智能,5
BUPTGHOST,6289644,numpy的基本入门,2018-02-21,943,Python人工智能常用库Numpy使用入门,人工智能,5
慕斯zero,6404736,numpy的基本入门,2018-02-14,943,Python人工智能常用库Numpy使用入门,人工智能,5
生煎咸鱼,6043638,很不错的简介,2018-02-13,943,Python人工智能常用库Numpy使用入门,人工智能,5
慕码人4307777,6399512,不错，作为入门很实用,2018-02-09,943,Python人工智能常用库Numpy使用入门,人工智能,5
qq_小eight_0,2307474,讲得很好,2018-02-08,943,Python人工智能常用库Numpy使用入门,人工智能,5
往前一步,1387746,会用了 anaconda了,2018-02-07,943,Python人工智能常用库Numpy使用入门,人工智能,5
weixin_Q7,6105456,对Python稍微了解了,2018-02-06,943,Python人工智能常用库Numpy使用入门,人工智能,5
咸小7,3775544,老师讲得非常好,2018-02-05,943,Python人工智能常用库Numpy使用入门,人工智能,5
Tsingliu,1859272,可以用最少的时间对numpy有一个很直观的了解，很棒,2018-02-02,943,Python人工智能常用库Numpy使用入门,人工智能,5
不辣红烧肉,1919376,不错，基本入门,2018-01-31,943,Python人工智能常用库Numpy使用入门,人工智能,5
风之承,3055611,单机版有一个问题，一直没有人回复,2018-01-22,885,基于websocket的火拼俄罗斯（升级版）,前端开发,4
xxxxxx_先生,2357485,谢谢老师，讲得不错！学习了,2018-01-09,885,基于websocket的火拼俄罗斯（升级版）,前端开发,5
慕粉1461916001,3288732,谢谢老师 学到了很多,2017-10-23,885,基于websocket的火拼俄罗斯（升级版）,前端开发,5
牛奶小哥哥,3233775,不错 的,2017-09-07,885,基于websocket的火拼俄罗斯（升级版）,前端开发,5
曦雨微尘,4703257,给您100个赞！,2017-08-29,885,基于websocket的火拼俄罗斯（升级版）,前端开发,5
么叔你变了,4650184,讲的很明白,2018-01-15,855,浅谈搜索引擎_SEO,前端开发,5
Tiane55555,5468687,很棒，懂了很多,2017-12-06,855,浅谈搜索引擎_SEO,前端开发,4
围棋号,3183219,有所得,2017-11-19,855,浅谈搜索引擎_SEO,前端开发,5
西兰花伟大炮,3164558,感觉听了个评书，哈哈，还是可以，有所了解,2017-11-05,855,浅谈搜索引擎_SEO,前端开发,5
